id,position,name,first_name,last_name,twitter_username,twitter_followers,age,nationality,height,weight,minutes,goals,assists,saves,rating,team_name,goals_minutes_coeff,saves_minutes_coeff,assists_minutes_coeff,rating_minutes_coeff,titles
144,Attacker,L. Messi,Lionel Andrés,Messi Cuccittini,TeamMessi,2981402.0,34.0,Argentina,170.0,72.0,2302,23,8,0,8.32222,Barcelona,0.00999131190269331,0.0,0.0034752389226759338,0.0036152128583840136,43.0
295,Goalkeeper,Dani Cárdenas,Daniel,Cárdenas Lindez,None,,24.0,Spain,186.0,80.0,270,0,0,19,8.03333,Levante,0.0,0.07037037037037037,0.0,0.02975307407407407,0.0
399,Goalkeeper,Ángel Jiménez,Ángel,Jiménez,None,,19.0,Spain,,,90,0,0,7,8.0,Granada CF,0.0,0.07777777777777778,0.0,0.08888888888888889,0.0
68,Midfielder,T. Kroos,Toni,Kroos,ToniKroos,8938851.0,31.0,Germany,183.0,76.0,1959,2,8,0,7.71154,Real Madrid,0.0010209290454313426,0.0,0.00408371618172537,0.003936467585502808,28.0
490,Goalkeeper,Juan Pérez,Juan Manuel,Pérez Ruiz,None,,25.0,Spain,187.0,83.0,90,0,0,3,7.7,Osasuna,0.0,0.03333333333333333,0.0,0.08555555555555555,1.0
283,Attacker,Gerard Moreno,Gerard,Moreno Balagueró,None,,29.0,Spain,180.0,77.0,2068,19,5,0,7.68333,Villarreal,0.00918762088974855,0.0,0.0024177949709864605,0.0037153433268858798,1.0
354,Attacker,Iago Aspas,Iago,Aspas Juncal,None,,34.0,Spain,176.0,67.0,2188,10,10,0,7.528,Celta Vigo,0.004570383912248629,0.0,0.004570383912248629,0.0034405850091407675,1.0
72,Attacker,K. Benzema,Karim,Benzema,Benzema,12242696.0,34.0,France,185.0,81.0,2204,18,6,0,7.448,Real Madrid,0.008166969147005444,0.0,0.0027223230490018148,0.0033793103448275866,29.0
67,Midfielder,Casemiro,Carlos Henrique,Casimiro,None,,29.0,Brazil,185.0,84.0,2204,5,2,0,7.36923,Real Madrid,0.002268602540834846,0.0,0.0009074410163339383,0.003343570780399274,19.0
264,Midfielder,Dani Parejo,Daniel,Parejo Muñoz,None,,32.0,Spain,182.0,74.0,2399,3,2,0,7.31481,Villarreal,0.0012505210504376823,0.0,0.0008336807002917883,0.0030491079616506876,3.0
109,Attacker,L. Suárez,Luis Alberto,Suárez Díaz,LuisSuarez9,16770274.0,34.0,Uruguay,182.0,86.0,2057,19,2,0,7.30769,Atletico Madrid,0.009236752552260573,0.0,0.0009722897423432182,0.0035525960136120562,23.0
397,Defender,Sergio Barcia,Sergio,Barcia Laranxeira,None,,21.0,Spain,,,90,0,0,0,7.3,Granada CF,0.0,0.0,0.0,0.0811111111111111,0.0
679,Attacker,Jony Carmona,Jonatan,Carmona Alamo,None,,20.0,Spain,,,74,0,0,0,7.3,Elche,0.0,0.0,0.0,0.09864864864864864,0.0
371,Attacker,Iñigo Vicente,Iñigo,Vicente Elorduy,None,,23.0,Spain,178.0,67.0,31,0,0,0,7.3,Athletic Club,0.0,0.0,0.0,0.23548387096774193,1.0
46,Defender,Sergio Ramos,Sergio,Ramos García,SergioRamos,18369774.0,35.0,Spain,184.0,82.0,1277,2,0,0,7.29333,Real Madrid,0.0015661707126076742,0.0,0.0,0.005711299921691464,27.0
124,Defender,Sergi Roberto,Sergi,Roberto Carnicer,SergiRoberto10,2672094.0,29.0,Spain,178.0,68.0,650,1,2,0,7.2875,Barcelona,0.0015384615384615385,0.0,0.003076923076923077,0.01121153846153846,32.0
85,Defender,K. Trippier,Kieran,Trippier,None,,31.0,England,178.0,71.0,1710,0,6,0,7.26842,Atletico Madrid,0.0,0.0,0.0035087719298245615,0.004250538011695906,1.0
157,Attacker,Ansu Fati,Anssumane,Fati,None,,19.0,Spain,178.0,66.0,437,4,0,0,7.25714,Barcelona,0.009153318077803204,0.0,0.0,0.016606727688787185,1.0
69,Midfielder,L. Modrić,Luka,Modrić,None,,36.0,Croatia,172.0,66.0,2151,3,3,0,7.24643,Real Madrid,0.001394700139470014,0.0,0.001394700139470014,0.0033688656438865643,23.0
309,Midfielder,Campaña,José Ángel,Gómez Campaña,None,,28.0,Spain,179.0,70.0,747,1,2,0,7.24444,Levante,0.0013386880856760374,0.0,0.002677376171352075,0.009698045515394913,3.0
215,Attacker,Mikel Oyarzabal,Mikel,Oyarzabal Ugarte,None,,24.0,Spain,181.0,78.0,1742,10,6,0,7.2375,Real Sociedad,0.0057405281285878304,0.0,0.003444316877152698,0.004154707233065442,2.0
472,Midfielder,Carlos Soler,Carlos,Soler Barragán,None,,24.0,Spain,180.0,76.0,2043,7,5,0,7.23333,Valencia,0.0034263338228095936,0.0,0.0024473813020068525,0.0035405433186490452,2.0
71,Midfielder,Lucas Vázquez,Lucas,Vázquez Iglesias,None,,30.0,Spain,173.0,70.0,1808,2,4,0,7.23043,Real Madrid,0.0011061946902654867,0.0,0.0022123893805309734,0.0039991316371681416,16.0
229,Midfielder,Sergio Canales,Sergio,Canales Madrazo,None,,30.0,Spain,176.0,65.0,1872,7,6,0,7.22609,Real Betis,0.0037393162393162395,0.0,0.003205128205128205,0.003860090811965812,3.0
130,Midfielder,F. de Jong,Frenkie,de Jong,None,,24.0,Netherlands,180.0,74.0,2454,3,4,0,7.22414,Barcelona,0.0012224938875305623,0.0,0.0016299918500407497,0.002943822330888346,4.0
171,Defender,Navas,Jesús,Navas González,None,,36.0,Spain,172.0,60.0,2120,0,6,0,7.21538,Sevilla,0.0,0.0,0.002830188679245283,0.0034034811320754715,12.0
54,Defender,Llorente,Diego Javier,Llorente Ríos,None,,28.0,Spain,186.0,75.0,90,0,0,0,7.2,Real Sociedad,0.0,0.0,0.0,0.08,5.0
141,Attacker,A. Griezmann,Antoine,Griezmann,None,,30.0,France,176.0,73.0,1894,8,6,0,7.18889,Barcelona,0.004223864836325237,0.0,0.0031678986272439284,0.003795612460401267,9.0
121,Defender,Jordi Alba,Jordi,Alba Ramos,JordiAlba,2417227.0,32.0,Spain,170.0,68.0,2265,3,4,0,7.18462,Barcelona,0.0013245033112582781,0.0,0.0017660044150110375,0.00317201766004415,23.0
151,Goalkeeper,Y. Bounou,Yassine,Bounou,None,,30.0,Morocco,192.0,78.0,2250,1,0,67,7.16,Sevilla,0.00044444444444444447,0.029777777777777778,0.0,0.003182222222222222,4.0
146,Defender,J. Koundé,Jules,Koundé,None,,23.0,France,178.0,70.0,2170,1,1,0,7.156,Sevilla,0.0004608294930875576,0.0,0.0004608294930875576,0.0032976958525345623,1.0
726,Attacker,Kike,Enrique,García Martínez,None,,32.0,Spain,186.0,79.0,2328,8,2,0,7.15,Eibar,0.003436426116838488,0.0,0.000859106529209622,0.003071305841924399,1.0
81,Goalkeeper,J. Oblak,Jan,Oblak,None,,28.0,Slovenia,188.0,87.0,2610,0,0,78,7.14827,Atletico Madrid,0.0,0.029885057471264367,0.0,0.002738800766283525,7.0
573,Defender,Javier Galán,Javier,Galán Gil,None,,27.0,Spain,172.0,70.0,2456,1,2,0,7.14483,Huesca,0.00040716612377850165,0.0,0.0008143322475570033,0.0029091327361563516,1.0
201,Midfielder,David Silva,David Josué,Jiménez Silva,None,,35.0,Spain,173.0,67.0,1158,1,4,0,7.14118,Real Sociedad,0.0008635578583765112,0.0,0.0034542314335060447,0.006166822107081174,20.0
41,Midfielder,T. Partey,Thomas Teye,Partey,None,,28.0,Ghana,185.0,77.0,199,0,0,0,7.13333,Atletico Madrid,0.0,0.0,0.0,0.03584587939698492,4.0
167,Midfielder,Suso,Jesús Joaquín,Fernández Sáez de la Torre,None,,28.0,Spain,177.0,70.0,1586,3,2,0,7.12,Sevilla,0.0018915510718789407,0.0,0.0012610340479192938,0.004489281210592686,3.0
207,Midfielder,Mikel Merino,Mikel,Merino Zazón,None,,25.0,Spain,188.0,83.0,2157,2,4,0,7.11538,Real Sociedad,0.0009272137227630969,0.0,0.0018544274455261937,0.0032987389893370423,4.0
113,Midfielder,Llorente,Marcos,Llorente Moreno,None,,26.0,Spain,184.0,74.0,2260,9,8,0,7.11034,Atletico Madrid,0.003982300884955752,0.0,0.0035398230088495575,0.0031461681415929205,9.0
685,Attacker,Joselu,José Luis,Sanmartín Mato,None,,31.0,Spain,192.0,80.0,2312,7,1,0,7.08571,Alaves,0.003027681660899654,0.0,0.00043252595155709344,0.0030647534602076124,3.0
173,Defender,Diego Carlos,Diego Carlos,Santos Silva,None,,28.0,Brazil,185.0,79.0,2114,1,0,0,7.076,Sevilla,0.0004730368968779565,0.0,0.0,0.00334720908230842,1.0
47,Defender,R. Varane,Raphaël,Varane,None,,28.0,France,191.0,81.0,2430,2,0,0,7.07407,Real Madrid,0.0008230452674897119,0.0,0.0,0.002911139917695473,20.0
45,Defender,Carvajal,Daniel,Carvajal Ramos,None,,29.0,Spain,173.0,73.0,855,0,2,0,7.06364,Real Madrid,0.0,0.0,0.0023391812865497076,0.00826156725146199,20.0
169,Defender,Escudero,Sergio,Escudero Palomo,None,,32.0,Spain,176.0,65.0,434,1,0,0,7.05714,Sevilla,0.002304147465437788,0.0,0.0,0.016260691244239633,5.0
91,Defender,Hermoso,Mario,Hermoso Canseco,None,,26.0,Spain,184.0,75.0,2105,1,1,0,7.05,Atletico Madrid,0.00047505938242280285,0.0,0.00047505938242280285,0.00334916864608076,0.0
136,Defender,R. Araújo,Ronald Federico,Araújo da Silva,None,,22.0,Uruguay,188.0,79.0,1029,1,1,0,7.05,Barcelona,0.0009718172983479105,0.0,0.0009718172983479105,0.00685131195335277,2.0
242,Attacker,N. Fekir,Nabil,Fekir,None,,28.0,France,173.0,72.0,2116,3,5,0,7.05,Real Betis,0.0014177693761814746,0.0,0.0023629489603024575,0.003331758034026465,1.0
406,Midfielder,Montoro,Ángel,Montoro Sánchez,None,,33.0,Spain,181.0,72.0,1129,1,1,0,7.04118,Granada CF,0.0008857395925597874,0.0,0.0008857395925597874,0.006236651904340124,1.0
143,Attacker,O. Dembélé,Ousmane,Dembélé,None,,24.0,France,178.0,67.0,1411,5,2,0,7.03913,Barcelona,0.003543586109142452,0.0,0.001417434443656981,0.0049887526576895816,10.0
202,Attacker,A. Isak,Alexander,Isak,None,,22.0,Sweden,190.0,70.0,1695,12,2,0,7.036,Real Sociedad,0.007079646017699115,0.0,0.0011799410029498525,0.0041510324483775805,3.0
175,Midfielder,Joan Jordán,Joan,Jordán Moreno,None,,27.0,Spain,184.0,74.0,1904,1,6,0,7.03333,Sevilla,0.0005252100840336134,0.0,0.0031512605042016808,0.003693975840336135,1.0
721,Attacker,Bryan Gil,Bryan,Gil Salvatierra,None,,20.0,Spain,175.0,60.0,1756,3,2,0,7.03333,Eibar,0.0017084282460136675,0.0,0.0011389521640091116,0.004005313211845103,2.0
87,Defender,Felipe,Felipe Augusto,de Almeida Monteiro,None,,32.0,Brazil,190.0,83.0,1575,0,0,0,7.03,Atletico Madrid,0.0,0.0,0.0,0.0044634920634920635,7.0
126,Midfielder,Sergio Busquets,Sergio,Busquets i Burgos,5sergiob,293024.0,33.0,Spain,189.0,76.0,1814,0,3,0,7.02963,Barcelona,0.0,0.0,0.0016538037486218302,0.0038752094818081586,39.0
156,Attacker,Pedri,Pedro,González López,None,,19.0,Spain,174.0,60.0,1905,2,3,0,7.02759,Barcelona,0.0010498687664041995,0.0,0.0015748031496062992,0.003689023622047244,1.0
192,Attacker,Y. En-Nesyri,Youssef,En-Nesyri,None,,24.0,Morocco,189.0,73.0,1714,15,0,0,7.02759,Sevilla,0.008751458576429404,0.0,0.0,0.004100110851808635,1.0
507,Midfielder,Rubén García,Rubén,García Santos,None,,28.0,Spain,171.0,72.0,2240,3,3,0,7.02759,Osasuna,0.0013392857142857143,0.0,0.0013392857142857143,0.0031373169642857144,0.0
465,Defender,Gabriel Paulista,Gabriel Armando,de Abreu,None,,31.0,Brazil,185.0,72.0,1997,2,1,0,7.02609,Valencia,0.00100150225338007,0.0,0.000500751126690035,0.003518322483725588,10.0
603,Defender,J. El Yamiq,Jawad,El Yamiq,None,,29.0,Morocco,190.0,83.0,837,0,1,0,7.025,Valladolid,0.0,0.0,0.0011947431302270011,0.008393070489844685,2.0
101,Midfielder,T. Lemar,Thomas,Lemar,None,,26.0,France,171.0,63.0,1274,1,3,0,7.025,Atletico Madrid,0.0007849293563579278,0.0,0.002354788069073783,0.0055141287284144426,4.0
168,Midfielder,L. Ocampos,Lucas Ariel,Ocampos,None,,27.0,Argentina,187.0,84.0,1962,4,4,0,7.024,Sevilla,0.0020387359836901123,0.0,0.0020387359836901123,0.003580020387359837,3.0
274,Defender,Pau Torres,Pau,Francisco Torres,None,,24.0,Spain,191.0,80.0,2430,2,0,0,7.02222,Villarreal,0.0008230452674897119,0.0,0.0,0.0028898024691358026,0.0
44,Goalkeeper,T. Courtois,Thibaut,Courtois,None,,29.0,Belgium,199.0,96.0,2610,0,0,67,7.02069,Real Madrid,0.0,0.02567049808429119,0.0,0.002689919540229885,13.0
62,Defender,Nacho,José Ignacio,Fernández Iglesias,None,,31.0,Spain,180.0,76.0,1393,0,0,0,7.0125,Real Madrid,0.0,0.0,0.0,0.005034099066762383,21.0
84,Midfielder,Koke,Jorge,Resurrección Merodio,None,,29.0,Spain,176.0,77.0,2309,1,2,0,7.00714,Atletico Madrid,0.00043308791684711995,0.0,0.0008661758336942399,0.003034707665656128,12.0
83,Defender,S. Savić,Stefan,Savić,None,,30.0,Montenegro,187.0,81.0,2250,0,0,0,7.0,Atletico Madrid,0.0,0.0,0.0,0.003111111111111111,7.0
605,Defender,Miguel Rubio,Miguel Ángel,Rubio Lestan,None,,23.0,Spain,191.0,86.0,90,0,0,0,7.0,Valladolid,0.0,0.0,0.0,0.07777777777777778,0.0
64,Defender,Marcelo,Marcelo,Vieira da Silva Júnior,MarceloM12,12147014.0,33.0,Brazil,174.0,75.0,696,0,2,0,7.0,Real Madrid,0.0,0.0,0.0028735632183908046,0.010057471264367816,24.0
486,Attacker,M. Gómez,Maximiliano,Gómez González,None,,25.0,Uruguay,186.0,91.0,2121,5,0,0,7.0,Valencia,0.0023573785950023575,0.0,0.0,0.0033003300330033004,2.0
111,Attacker,João Félix,João Félix,Sequeira,None,,22.0,Portugal,181.0,70.0,1363,7,4,0,7.0,Atletico Madrid,0.005135730007336757,0.0,0.00293470286133529,0.005135730007336757,3.0
123,Defender,Piqué,Gerard,Piqué Bernabéu,3gerardpique,19955483.0,34.0,Spain,194.0,85.0,925,0,0,0,7.0,Barcelona,0.0,0.0,0.0,0.0075675675675675675,43.0
140,Defender,Óscar Mingueza,Óscar,Mingueza García,None,,22.0,Spain,184.0,75.0,1470,1,1,0,7.0,Barcelona,0.0006802721088435374,0.0,0.0006802721088435374,0.004761904761904762,2.0
483,Midfielder,D. Wass,Daniel,Wass,None,,32.0,Denmark,181.0,74.0,2387,3,1,0,6.99643,Valencia,0.0012568077084206116,0.0,0.00041893590280687055,0.0029310557184750734,2.0
